book_id,chap_num,recp_num,para_num,para_str
32472,1,0.0,30,indulgence meat desire flavor distribution wealth demand meat grows consumption classes countries war use price abstinence people hardship reduction meat ration
32472,1,0.0,31,times fodder beef milk pork food value cows hay grass pigs cost production unit value milk cost value form pork cent fodder veal pork milk pork veal protein foods nations continent figures beef market veal costs butcher charges food milk production steers veal beef cattle tax steers year result heifers cows cow milk quantity country basis beef reason dairy business need times something protection welfare mankind cow year form milk protein times number calories body
32472,1,0.0,32,publication words authority nutrition
32472,1,0.0,33,pig delicacy article price proposal meat production crisis interest food economy
32472,1,0.0,34,cent energy grain consumption pork cent milk cent beef mutton words farmer bread grains stock cent order residue roast pig stock food
32472,1,0.0,35,task stock feeder skill products farm factory hay corn stalks straw bran brewers distillers grains gluten fraction man use food supply service stock ideal limits supply forage crops product feeding stuffs hand extent way loss
32472,1,0.0,36,hog competitor man grades food husbandry danger roast pig hand converters products man value food point view account importance milk infants invalids economy food production dairy cow consideration course labor requirement factor
32472,1,0.0,37,rate time stock production harm production alcohol grain potatoes ground waste food value reason calls restriction materials roast pig course meat supply hardship meat deprivation efficiency citizen allowance roast pig cost food supply brothers trenches
32472,1,0.0,38,science
32472,1,0.0,39,pig weight pounds cost quantity feed animal proportion gain food value pig pig pounds hog
32472,2,0.0,1,person energy form carbohydrate fat protein material repair wornout parts protein salts food substances food hormones vitamins water food palate individual member summer use corn bread peut pas changer habitudes nutrition depends supply food standpoint satisfaction sense appetite fundamentals nutrition mind
32472,2,0.0,2,heat sun enters composition food substances plants energy latent food animal body source power activities body energy heat form calories principles law conservation energy heat understanding value calorie comprehension nutrition calorie measure unit heat quantity heat liter water heat production man apparatus calorimeter measurer calories man weighing pounds box apparatus bed relaxation breakfast calories hour types disease variation course weight man difference requirement energy time subject box quantity oxygen chemical analyses amounts protein fat sugar oxygen heat oxidation quantities protein fat carbohydrate heat quantity man measurement metabolism man rest activities ebb
32472,2,0.0,3,basal metabolism calories hour case sum fuel beating heart minute man life blood part weight body circle blood vessels muscles respiration blood lungs body temperature level variation signifies illness living state tissues body movements virtue oxidation materials heat production level basal metabolism effort time power maintenance machine body fat cases fasting power food fuel question world day quantity food fuel family question calories
32472,2,0.0,4,science strives terms paper end view
32472,2,0.0,5,life phenomena motion motions expense chemical energy breakdown carbohydrate fat protein protein structure body cells salts bones tissues state energy machine materials repair form food term chemical activities place influence living cells
32472,2,0.0,6,quantity heat body measure intensity oxidation carbohydrate fat protein body
32472,2,0.0,7,measure level basal metabolism people cases disease heat production
32472,2,0.0,8,heat production mammalia rest meter surface horse man dog mouse proposition antagonism credit relationship man possibility doubt account discovery method area body surface work metabolism men twenty years calories hour meter body surface error cent
32472,2,0.0,9,metabolism patients health operations hospital twenty days standard
32472,2,0.0,10,basal metabolism boys twelve cent adult height weight calories meter body surface boys metabolism cent adult size shape calories meter body surface work results appetites boys
32472,2,0.0,11,metabolism cent men calories hour meter surface
32472,2,0.0,12,charts heights weights men years life insurance companies laboratory basal metabolism table weights statistics clothes individuals heat production case weight clothes table values
32472,2,0.0,13,calories square meter years surface
32472,2,0.0,15,table
32472,2,0.0,16,metabolism
32472,2,0.0,17,women twenty years multiply values man
32472,2,0.0,18,twelve years multiply values boys years
32472,2,0.0,20,values basal metabolism methods table weights men ages heights statistics medico investigation
32472,2,0.0,21,age ft ft ft ft ft ft ft ft ft square in in in in in10 in in in surface years calories years calories years calories years calories years calories years calories years calories years calories years calories
32472,2,0.0,22,metabolism boy years age pounds height feet inches calories day man years pounds feet inches
32472,2,0.0,23,boy years pounds height feet inch cases metabolism calories man table man pounds feet inches height boy age size parents school order food bills
32472,2,0.0,24,discussion food requirement boys years men emaciation children requirement food boy food father requirements girls mothers
32472,2,0.0,25,data precision requirement energy maintenance bed ridden
32472,2,0.0,26,life fashion sweat brow shalt thou eat bread
32472,2,0.0,27,work increase basal metabolism
32472,2,0.0,28,increase basal metabolism cent
32472,2,0.0,29,hand staff standing support attention
32472,2,0.0,30,basal metabolism heat production person room metabolism twenty hours increase basal hours day chair standing
32472,2,0.0,31,consideration subject work man calories pound body miles hour power speed rate velocity
32472,2,0.0,32,relations
32472,2,0.0,33,calories hour pound movement body
32472,2,0.0,34,miles hour miles hour miles hour
32472,2,0.0,35,heat production man pounds feet inches height calculations
32472,2,0.0,36,rate travel hour miles cals cals cals
32472,2,0.0,37,metabolism pounds metabolism
32472,2,0.0,40,man food cost cents thousand calories miles rate miles hour order money cent carfare cost shoe leather
32472,2,0.0,41,carrying load pounds expenditure energy carrying body rate miles hour soldier equipment expenditure calories expenditure energy calories hike level road requirement energy
32472,2,0.0,42,calories
32472,2,0.0,43,hours calories hour resting camp hours calories hour miles hours calories hour
32472,2,0.0,44,heat production soldier day march day march miles
32472,2,0.0,45,level road hills body weight pack feet hike expense calory energy pound weight man pounds pack pounds fuel requirement calories energy requirement kind hike calories hill expenditure energy level factor concern
32472,2,0.0,46,level road race distance miles rate miles hour distance hours thirty minutes record metabolism
32472,2,0.0,47,calories
32472,2,0.0,48,hours calories hour hours minutes calories hour hours minutes calories hour
32472,2,0.0,49,matter record man distance miles hours amount work calories day
32472,2,0.0,50,calculations results laboratories parts world error
32472,2,0.0,51,energy requirement amount energy
32472,2,0.0,52,fuel terms calories pursuits quantity metabolism hour pursuits
32472,2,0.0,53,calories metabolism hour
32472,2,0.0,54,occupations women machine
32472,2,0.0,55,occupations men tailor worker furniture wood
32472,2,0.0,57,table basal metabolism individual cent hours wakefulness person standing factors table numbers hours work example weighing pounds requirements energy business tailor hours day
32472,2,0.0,58,calories
32472,2,0.0,59,hours calories hour hours calories hour work tailor hours calories
32472,2,0.0,60,fashion food requirements occupations tailor
32472,2,0.0,61,calories metabolism day
32472,2,0.0,62,bookbinder worker wood
32472,2,0.0,63,figures allowance place employment
32472,2,0.0,64,data situation work amount food fuel
32472,2,0.0,65,food fuel work soldier workman line quantity satisfactory quality cost
32472,2,0.0,66,virtue world scarcity food work individual food
32472,2,0.0,67,tables cost food stuffs benefit reader tables leaflet subject food children world energy form food fuel world value purchases people anticipation enjoyment meal calories pounds pounds food energy value
32472,2,0.0,68,cost calories pound cents cents cost oil butter oil jars heavy cent pint
32472,2,0.0,69,table cost bulk bulk rice bulk bulk bulk package package flour bulk breakfast food package package cream package package wheat bulk barley package flour bulk rice bulk package
32472,2,0.0,70,table cost nuts rice
32472,2,0.0,71,table cost turnips beets onions beans carrots beans
32472,2,0.0,72,table cost crackers crackers rolls
32472,2,0.0,73,table cost quart beef rib quart chops loin chops rib codfish dozen round
32472,2,0.0,74,table cost season apples oranges prunes apples peaches apricots
32472,2,0.0,75,table cost corn
32472,2,0.0,76,commission workman grit pluck labor time end work difference condition person job effort amount food fuel authority nutrition hilarity press country woman hours line order dole fat government body fat effort hours turn
32472,2,0.0,77,method food fuel benefit nation individual overfat weight severity sources man pounds pounds war corpulent professor weight summer war corpulence sojourn joy woman pounds weight winter reason man age fifty weight weight insurance risk thirty weight average years reduction weight reduces basal requirement food amount fuel body walking illustration effect emaciation food requirement woman half body weight cent food fuel state border line death starvation community support rations mind work expense quantity food fuel person
32472,2,0.0,78,body weight clergyman calories accomplishment work calories day calories equivalent butter ball third ounce ounce bread glass milk height absurdity trifle excess food intake year person pounds end years pounds person amount food order weight instances sort motto time husband stuff
32472,2,0.0,79,amount food balance food fuel reserves body supply fat quantity fat glass beer drink whiskey loss food stuffs weight book protein diet accomplishment purpose advice friends end message
32472,2,0.0,80,work world part oxidation carbohydrates sugars starches corn rice macaroni cane sugar food fuels machine dinner pail laborer source power glucose body power machine production work heat production worker happens meat ingestion p source energy carbohydrate person capacity
32472,2,0.0,81,sugar condiment quantities half hour onset fatigue countries world substitute glucose grapes raisins quantities hydrolysis starch name corn syrup substance place sugar scarce
32472,2,0.0,82,use beverages question factors sensation force reality ability work cause misery world alcohol drug importation hand beer food taste cure food daughters meal prohibition
32472,2,0.0,83,parts world nations death countries world people food food land abundance utmost time safety people
32472,3,0.0,1,family persons meat quarts milk protein food farmers demand
32472,3,0.0,2,cream butter eat oleomargarine oils oil cottonseed oil cabbage lettuce tops food ways milk
32472,3,0.0,3,meat alike meat power person meat body food weather reason sweating discomfort meat meat fodder milk production
32472,3,0.0,4,corn bread ancestors starvation wheat oatmeal
32472,3,0.0,5,alcohol families cent income drink sum food welfare family
32472,3,0.0,6,corn syrup cereals sugar raisins rice pudding raisins sugar
32472,3,0.0,7,fish
32472,3,0.0,8,fruit vegetables
32472,3,0.0,9,energy maintenance bodies calories energy maintenance nations world people subject
34107,0,1.0,0,home
34107,0,1.0,2,lb oz doz bit square tablespoons
34107,0,1.0,4,coriander rice things
34107,0,1.0,5,mention home above chemists grocers gentleman world
34107,0,1.0,6,place pan fire put coriander nice colour plate pan fire cumin seed pepper corns chillies shake shakes plate saffron frying pan pan fire rice grain brown rice board ships grocer scarcity rice
34107,0,1.0,7,powder stone pounder stone grinder latter metal stones stone grinder money country city cents cts stone grinder generations stuffs bottle stuff
34107,0,1.0,8,meat lb tablespoon coriander seed saltspoon saffron pinch cumin seed dash pepper bit cinnamon half tablespoon rice powder hot bit cayenne half teaspoon saffron hand capsicum quarters chillies above home sorts coriander rice cumin seed pepper mixture cayenne things grocers everything following heat hot bitter flour spice colour saffron smell fact nothing stuffs stuffs etc time market chillies plenty cayenne ginger rice parties curries richness flavour meat butter stuffs meat
34107,0,2.0,0,beef
34107,0,2.0,1,lb milk ones piece pinch taste
34107,0,2.0,2,juice leaves spices
34107,0,2.0,3,meat squares stew pan onions onions stuffs chillies cinnamon milk cumin seed salt fire minutes drops juice pinch cayenne preparing
34107,0,3.0,0,beef
34107,0,3.0,2,milk ones bit spices taste
34107,0,3.0,3,stuffs etc rice bread
34107,0,3.0,4,meat inch squares stew pan onions chillies quarters etc spoon parts pint milk gravy fire minutes meat tender quarter milk drops juice heat dish rice separate tablespoons cream
34107,0,4.0,0,beef
34107,0,4.0,2,tablespoons pinch pint large onions bit cloves spices fine fine taste
34107,0,4.0,4,etc class
34107,0,4.0,5,meat cut squares onions stew pan fire butter butter put onions ginger garlic spices onions stuffs etc meat garlic ginger spices turn seconds milk gravy salt fire minutes drops lemon pickle vinegar tamarind cayenne hot cayenne
34107,0,5.0,0,beef
34107,0,5.0,1,lb tablespoons pinch pint ones inches spices taste
34107,0,5.0,2,meat tender part burn tamarind
34107,0,5.0,3,class meat squares ginger round piece size thicker sticks points meat champagne bottle wire inches job meat garlic meat ginger piece meat ginger till meat stew pan fire butter onions stuffs meat fry butter minutes milk minutes spoonful cream drops lemon rice
34107,0,6.0,0,beef
34107,0,6.0,1,ingredients way milk tablespoons gravy preparing tablespoons cream minutes drops lemon fire oven minutes case rice potatoes curries pan minutes onions stuffs meat
34107,0,6.0,2,must spoon curries etc
34107,0,7.0,0,beef
34107,0,7.0,1,pound beef skin bone sausage machine plate ingredients chop ginger garlic mix meat salt meat balls marble fry lard colour side place stew pan fire butter onions meat mix meat balls half pint milk gravy fire till spoonful cream drops lemon salt taste rice
34107,0,7.0,2,meat frying meat sausage machine time spice ginger meat hot pepper
34107,0,8.0,0,chicken
34107,0,8.0,1,pound
34107,0,8.0,2,ingredients chicken half joint side onions pan spoon butter onions chicken half side till brown chicken onions things frying etc pint gravy fire minutes spoons cream drops lemon chicken moley nicer rice entree fowl nicer
34107,0,9.0,0,snipe
34107,0,9.0,1,snipes toast halves pepper salt flour spoon butter lard quarter side stew pan fire spoonful butter onion
34107,0,9.0,2,pinch pinch
34107,0,9.0,3,fry butter pint gravy salt taste oven minutes snipes drops juice pint gravy quarter pint pepper curries overdone nice rice toast etc entree
34107,0,10.0,0,pigeon
34107,0,10.0,1,pigeons dress salmi pigeon way curry taste ingredients tamarind juice milk gravy curries cream curries cocoanut juice milk
34107,0,11.0,0,pork
34107,0,11.0,1,pound pork ingredients use parts everything pinch acid juice vinegar tamarind piece size walnut cup tablespoons water spoon finger muslin sort brown juice yellow vinegar moley stuffs
34107,0,12.0,0,veal
34107,0,12.0,1,chops treat mutton chops
34107,0,13.0,0,mutton
34107,0,13.0,2,ingredients quantity parts stuffs mutton inch squares pan stuffs powders spices etc tablespoon cream serving drops juice curries mutton part beef castes beef caste people names mutton fowl vegetable caste meat sort juice beef milk ghee butter kind medicine flesh ox kayam
34107,0,13.0,3,butter
34107,0,13.0,4,natives medicine history smell
34107,0,14.0,0,partridge
34107,0,14.0,1,nothing pigeon anyhow gravy partridge partridge dinner day pigeon oven kind game birds pigeon
34107,0,15.0,0,tripe
34107,0,15.0,1,lbs part tripe inches water stuff tablecloth boil inch squares place stew pan fire lump butter tripe gold colour plate till stuffs pan fire tripe half pint gravy fire tablespoon cream drops lemon spices pinch pepper gravy tripe bones vegetables gravy
34107,0,16.0,0,liver
34107,0,16.0,1,pound liver piece fat bacon boil pan quarter hour fire inch squares lb bacon pound liver parties entree breakfast dish
34107,0,17.0,0,chops
34107,0,17.0,1,way mutton chops breakfast entree dinner chops chops dish pepper dash oil drops sauce minutes frying pan fire lump butter chops way mutton chops pan plate onion slice colour frying pan chops stuffs cayenne ginger garlic spoons stock chops pan dish potatoes vegetables entree rice
34107,0,18.0,0,steaks
34107,0,18.0,1,same chops steaks mutton chops potatoes dish spinach butter onion accompaniment part beef steaks chopper steak tenderer juice taste drops juice way pan fire bit butter onion teaspoon gravy spoon onions sauce pan colour onions sauce pan spoon cream minutes send rice juice vinegar
34107,0,19.0,0,game
34107,0,19.0,1,elk venisons poultry turkey duck rabbit fish vegetables
34107,0,20.0,0,rabbit
34107,0,20.0,1,brown jar jugged hare flavour tastes meat soup meat plain meat recipe entree
34107,0,20.0,2,rabbit pieces inch square fry butter lard underdone side pan fire butter lard rabbit lard onion stew pan powder gold pint gravy milk fire quarter hour rabbit sauce minutes drops juice spoon cream above rice entree rabbit joints above glass claret place juice
34107,0,21.0,0,egg
34107,0,21.0,1,boil eggs water till pan fire teaspoon saffron powder pint milk onion tablespoon ham beef green capsicum quarters potato potato meal quarter hour serving eggs shell halves eggs dish cut part tablespoon cream drops juice salt taste pour eggs rice samball herring curries rice ducks accompaniment
34107,0,21.0,2,kind flour turtle eggs kind grain paper
34107,0,22.0,0,egg
34107,0,22.0,1,water till sauce pour eggs halves egg egg rest house rest houses visitors way house keepers beef plenty eggs fowls vegetables etc egg gentleman district box cooly horse keeper groom front place order master rest house rest house keeper gentleman order chicken form boil eggs kitchen mate half cocoanut water saffron salt chillie fish minutes breakfast bill fare chicken pumpkin beans potatoes rice samball tea coffee beer dinner addition soup vegetables plenty vegetables vegetables rest houses place refreshment rooms houses
34107,0,22.0,2,mate kept cook washing
34107,0,23.0,0,egg
34107,0,23.0,1,savoury omelet ham parsley inch squares pour sauce brown
34107,0,23.0,2,omelet sauce beforehand
34107,0,24.0,0,egg
34107,0,24.0,1,sauce brown simmer eggs sauce same eggs pan pan stew pan yolks gravy rice slices ham round rice samball herring
34107,0,25.0,0,fried
34107,0,25.0,1,eggs savoury omelet herbs ham salt pepper dash flour pinch cayenne fry butter lard omelets cakes send rice dish dish way gentlemen houses
34107,0,26.0,0,curry sort
34107,0,26.0,1,place stew pan fire spoonful butter onion colour tablespoon half coriander powder rice powder saltspoon saffron pinch cumin seed powder well spoon spices ginger garlic fine pint gravy milk fire till pint salt taste cayenne hot sauce meats beef mutton pork poultry game meat beforehand above sauce preparing meat gravy minutes recipe meats livers chops steaks above parties stuffs stuffs recipe curries rice brown etc rice
34107,0,27.0,0,yellow etc
34107,0,27.0,1,onion spoonful ham beef green capsicum cut quarters teaspoon saffron powder pinch cayenne pepper half pint milk salt taste stew pan set fire twenty minutes pint drops juice spoon cream vegetables minutes sauce beginning headings above moley fowl
34107,0,28.0,0,curried
34107,0,28.0,2,spoon coriander powder spoonful cocoanut cocoanut tins firm cocoanut kinds curries idea fowl boiling boil minutes underdone side broth stew pan fire fowl onion fry butter onions fowl sides colour fowl pan stuffs spices ginger broth fowl pint milk bay leaves till pint fowl drops juice vinegar spoonful cream salt taste cayenne send fowl gravy table juicy dry above left pan fowl cut pieces potatoes cabbage sprouts above dinner
34107,0,28.0,3,dinner party
34107,0,28.0,4,mullagatawny rice fowls plenty vegetables potatoes kind pudding
34107,0,29.0,0,chicken
34107,0,29.0,2,chicken joints boil bones gravy place stew pan fire bone gravy half pint milk spoon butter eggspoon saffron powder tablespoon ham pinch cayenne bay leaf spices bit cinnamon cloves salt taste onion simmer minutes chicken fire meat tender dessertspoon flour tablespoons cream cup moley stir minutes dishing drops juice vinegar dish colour thick cream potatoes bacon dish carrots stuck mashed potatoes dish entree dish dinner lunch supper
34107,0,30.0,0,fish
34107,0,30.0,1,pounds
34107,0,30.0,3,salmon inch thick inches inch round pieces following pint stock gravy milk spoon butter eggspoon saffron powder dessertspoonful ham pinch cayenne bay leaf spices bit cinnamon cloves onion salt taste above pan fire fish fish potato tablespoons cream pour moley drops juice potatoes oven shape pudding fish day sauce till minutes beef beef mutton moley beef part cut sirloin pork chicken fish
34107,0,31.0,0,fish
34107,0,31.0,1,ways brown moley egg potato spoonful ham beef use lemon juice vinegar fish fish tender butter curries cooks coriander saffron chillies frying pan
34107,0,32.0,0,fish
34107,0,32.0,1,haddocks soles codfish herrings lobsters oysters prawns etc
34107,0,32.0,2,egg moley care soles oysters liquor prawns shrimps curries caught tamarind lime lemon juice vinegar
34107,0,33.0,0,tinned
34107,0,33.0,2,sardines part scrape place tin plate oven sauce milk gravy sauce tea cup thicker potato sauce sardine place sauce fire minutes dish gravy rice toast fish above bloaters fish mackerel salmon gruel lumps sauce fish day
34107,0,34.0,0,vegetable
34107,0,34.0,1,reference potato khol turnips carrots parsnips marrow cucumber beans way potato cabbage spinach turnip tops shoots way potato ingredients cabbage time boil gravy milk butter spoon ham beef onions greens gravy vegetables vegetables greens grasses
34107,0,35.0,0,potato
34107,0,35.0,1,pound
34107,0,35.0,2,half squares stew pan eggspoon saffron onion spoon ham beef salt taste parts pint milk bay leaf fire potatoes tender quarters pint milk potatoes gravy stock stock quarter pint milk dessertspoon cream drops juice rice above
34107,0,36.0,0,cabbage
34107,0,36.0,1,half cabbage knife lettuce salad pan pint gravy boil fire eggspoonful saffron powder spoons ham pinch cayenne hot onion salt taste fire milk cabbage form
34107,0,37.0,0,bean
34107,0,37.0,1,pound
34107,0,37.0,2,beans inch cabbage ingredients meat curries plain gleece smell taste beans thicker skin pound beans bean jar butter mint vegetables
34107,0,38.0,0,onion
34107,0,38.0,1,potato onions quarters onions onions button onions skin
34107,0,39.0,0,devilled
34107,0,39.0,1,tablespoons pinch taste
34107,0,39.0,2,slice onions fry pan butter onions colour ingredients above soak cabin biscuits water minutes water biscuits pour gravy biscuits hot dish lunch
34107,0,40.0,0,devilled
34107,0,40.0,1,ingredients biscuits meat inches stew pan onions while pieces meat bye meat brown meat meat spoons gravy meats cuttings joints beef tender part undercut duck mutton turkey way joints beforehand ingredients amount weight quantities biscuits lb meat biscuits
34107,0,41.0,1,people word wrong everybody mollagoo tanney water mollagoo tanney
34107,0,41.0,2,quarts spoons tablespoon pint milk onions teaspoon pinch
34107,0,41.0,3,stuffs mollagoo tanney stew pan onion ginger fine minutes muslin strainer onion dessertspoon butter stew pan onions tanney bay leaf grease soup tureen soup soup dish lunch breakfast dinner dinner lemon round above plain rice herring accompaniment mullagatawny week natives mullagatawny fridays caste mullagatawny plain stuffs tamarind parties mullagatawny above taste above pepper hot
34107,0,42.0,0,pillau
34107,0,42.0,1,rice frying pan fire onions tablespoons butter teaspoon saffron above rice minutes salt above onion raisins almonds rice pillau rice fowl mutton chops meat dish rice sprinkle onions mint use kabob salmon meat pillau
34107,0,43.0,2,cup use whole saucepan bottle sauce meat dishes
34107,0,44.0,2,lb lb currants oz chillies oz oz taste ground oz fine oz fine lb raisins
34107,0,44.0,3,currants raisins pound grinder pounder stone apples ingredients paste lumps bottle vinegar tart fruit bottles sugar put vinegar plan chutney meats way tamarind use vinegar ingredients grinding
34107,0,45.0,1,lb mint oz lb lb raisins oz lb oz above
34107,0,45.0,2,grind pound above vinegar degrees bowl pour vinegar cool tart fruit bottles cork
34107,0,45.0,3,dozens recipes chutney use book ingredients mangoes pineapples lavi blinga tamarind chillies chutnies above recipe mint quantity class
34107,0,46.0,2,onion teaspoon cayenne sugar tablespoon ham teaspoon salt tablespoon vinegar juice
34107,0,46.0,3,mix above bowl spoon finger vinegar mix pork etc sugar sweet samballs stone stone pounder samballs chillies chillies cocoanut juice fish onions fishes meats mint samballs improvement cook samball rice meals samball ball chutney pickle sampball
34107,0,47.0,0,how
34107,0,47.0,1,stout herrings half inch ways plate tablespoon vinegar dash cayenne herrings butter lard grease rice ducks
34107,0,47.0,2,above idea visit
34107,0,48.0,0,toast
34107,0,48.0,1,gravy slices bread diamond shape toast dish pour gravy rice samball
34107,0,49.0,0,how
34107,0,49.0,1,pound rice things frying pan fire put rice till colour plate pound stone mortar pounder tablespoon curries
34107,0,50.0,1,half pound mushrooms pepper salt sauce mushrooms dessertspoon butter sauce minutes toast dish lunch supper eating dash cayenne mushroom ketchup taste above
34107,0,51.0,0,rice
34107,0,51.0,1,saucepan quarts quarters water time water pounds rice minutes water water rice pan stir minutes spoon rice finger drain water place pan oven till
34107,0,51.0,2,boiling rice water cups water stir drain fire oven minutes grain rice grain
34107,0,51.0,3,rice rice cakes etc etc rice shell paddy rice shell etc
34107,0,51.0,5,names
34107,0,52.0,1,cress thin
34107,0,52.0,2,meat slices dish cucumber beet root eggs tomato onion dish above piece cucumber beet root eggs tomato onions middle water cress dish decoration
34107,0,52.0,4,yolks dessertspoon dessertspoons spoon teaspoon
34107,0,52.0,5,bowl potato yolks eggs mustard sugar salt butter milk cream vinegar separate sauce salad spoon minutes serve above meat lettuce hand salads cooks cooks books above masters bungalows
34107,0,53.0,0,sundal
34107,0,53.0,1,cabbage tobacco cigarettes stew pan fire spoonful butter onion onions put cabbage turn teacup gravy fire minutes spoonful ham dash cayenne pepper pinch saffron powder till turning send rice samball above greens use houses dish
34107,0,54.0,0,vegetables
34107,0,54.0,1,beans beans peas preserve jar lump butter salt dash pepper mint peas lots cooking water sorrel jar onion salt vegetables above way vegetables establishments hotels etc family houses way jar pan water
34107,0,55.0,0,economical
34107,0,55.0,1,lb lb lb oz oz lb pint lb lb oz lb lb oz pint
34107,0,55.0,3,above vinegar ingredients stone stone pounder nice paste jar pour oil spoon good mushroom snipe partridge curries quality
34107,0,56.0,0,curry
34107,0,56.0,1,lbs oz chillies oz oz oz oz oz oz
34107,0,56.0,2,above powder weight half
34107,0,57.0,0,curry
34107,0,57.0,1,lb lb oz oz oz name fenugreek oz
34107,0,57.0,2,use above recipes cook
34107,0,58.0,0,curry
34107,0,58.0,1,lb coriander lb chillies oz oz oz spoons spoons ground doz cloves lb lb
34107,0,58.0,2,fowls pieces giblets saucepan quarts water boil days bones meat bones side saucepan butter onions colour garlic bay leaves ginger cloves pepper powders minutes gravy fowls meat etc minutes quarts dish day brick pound stone mortar powder use dessertspoon pound onions milk gravy juice
34107,0,58.0,3,recipe none above tamarind taste ingredients
34107,0,59.0,0,tomato
34107,0,59.0,1,pound tomato ingredients treat tomatoes tastes vegetables salads
34107,0,60.0,0,curries
34107,0,60.0,1,opinion curries anything etc curry ways stuffs curries dry juicy cooks names menu names work parties cocoanut juice fish lemon saffron cooks ghee butter taste cooks spice flavouring ingredients girl years age curries
34107,0,61.0,0,chutney
34107,0,61.0,1,country capon country tablespoons mango chutney chutneys
34107,0,62.0,0,when
34107,0,62.0,2,fish entrees joints
34107,0,62.0,3,second
34107,0,62.0,4,sweets cheese coffee
34107,0,62.0,5,etc
34107,0,62.0,6,use words parties continent following names vegetables
34107,0,62.0,8,coriander sukkoo fish milk onions tamarind cloves fish art pork
34107,0,62.0,9,articles
34107,0,62.0,10,meat soles prawn crab teal collan
34107,0,62.0,11,cereals
34107,0,62.0,12,vari si pulses grain cabbage fenugreek elam mace fruit plantain orange
34107,0,62.0,13,names book burden
38464,0,0.0,0,centuries mighty kings cookery king fame dishes kingdom age
38464,0,0.0,1,second age art year capacity cook
38464,0,0.0,2,superintendent preparation food chef
38464,0,0.0,3,secret cuisine cooks powder dishes disease appetite food age accident record fevers country
38464,0,0.0,4,cookery book language formulas recipes kingly cooks successors powders combination fruits spices condiments roots seeds etc paste afterwards hundreds preparations dishes dish powder civilization powders
38464,0,0.0,5,day nation powder formulas
38464,0,0.0,6,powders damp weather country climate necessity
38464,0,0.0,7,time members series sessions cookery view powder market time ingredients
38464,0,0.0,8,powders number epicures part contest view preparations bottles paper labels powders package opinion experts lot wrapper powder
38464,0,1.0,1,time oils place shelf kitchen butler pantry ounce glass stopper bottle tablespoonfuls bottle week use drops sauces salads
38464,0,1.0,3,pint cider wine vinegar tablespoonful time time days use soups
38464,0,2.0,1,ounces quart wine vinegar bottle pot water cork beef tea hour place side liquid use soups sauces
38464,0,3.0,1,pint drawn butter teaspoonful tablespoonful stir serve meats
38464,0,4.0,1,bottle tablespoonfuls cloves garlic teaspoonful ground pint bottle claret vinegar time time use weeks
38464,0,5.0,1,bottle tablespoonfuls bottle walnut mushroom catsup sauce use days sauces grocer mushroom catsup field mushrooms
38464,0,5.0,2,bottom porcelain crockery dish mushrooms sprinkle quantity salt top place layer mushrooms layer salt mushrooms stand twelve hours pulp sieve stone jar latter pan water quantity half gill brandy quart sauce sauce tablespoonfuls pint cool bottles
38464,0,5.0,5,tonics teaspoonful pint water pinch object peculiar taste bouillon beef extracts addition impossibility palate compound
38464,0,6.0,1,frying pan tablespoonful cut onion brown tablespoonful moment pint chicken broth pint water tablespoonful contents frying pan quarts chicken broth tablespoonful rice flour taste salt serve family method soup meat chicken cut squares soup
38464,0,7.0,1,apples apples core apples pound butter pound sugar tablespoonful vinegar teaspoonful holes mixture tin bake serve meats
38464,0,7.0,2,crab apples sugar relish game
38464,0,7.0,5,dish pan tablespoonful teaspoonful onion brown teaspoonful powder moment pint water tablespoonful latter pint beef stock water minutes teaspoonful rice flour water boil dish water sauce dish tablespoonfuls orange juice teaspoonful sherry serve
38464,0,8.0,1,rice feat cook point grain tender appearance quantity rice volume water half pint rice gallon water bulk rice rice waters husks grains rice water boil twenty minutes rice cooking grains pressure grains rice volume water rice grains rice range moisture boiling water soups sauces etc rice
38464,0,9.0,1,onion tablespoonful tablespoonful teaspoonful rice flour saltspoonful salt stir burning pint water broth sauce strain square sugar tablespoonful currant apple cranberry sauce sauce shrimps warm arrange platter border rice shrimp centre squeeze shrimp juice lime rice juice orange
38464,0,10.0,1,market seasons water streams market fall quantities storage houses winter use summer way preparation instructions shrimp crayfish shrimps
38464,0,11.0,1,prawn shrimp crayfish flavor quart prawns shell rinse water moment napkin frying pan tablespoonful butter spring onion leek moments teaspoonful stir burning moment pint water beef stock sour apple dice square sugar teaspoonful apple pint beef broth water tablespoonful strainer prawns sauce season quantity salt tablespoonful tomato catsup platter border rice squeeze juice lemon serve
38464,0,12.0,1,drain scald pint scallops saucepan teaspoonful salt piece bay leaf cloves pint half milk thirty minutes frying pan sauce pan tablespoonful cloves garlic teaspoonfuls pepper gill beef broth water teaspoonful cover minutes pint liquid teaspoonful rice flour water tablespoonfuls peel lemon stir simmer moments scallops centre platter sauce them outer edge border rice sauce boat orange juice
38464,0,13.0,1,recipe exception frogs hour cooking milk scallops sauce plainer sauce
38464,0,14.0,1,pan tablespoonfuls tablespoonful onion cook onions burning pint oyster liquor saltspoonful salt simmer third strain sauce dozen oysters gills rice
38464,0,15.0,1,plain sauce sauce contents crab meat crab meat shells course article squeeze juice lime
38464,0,15.0,3,dozen shell crabs sand feathery gill parts side points shells paste mortar clove garlic tablespoonful butter tablespoonfuls tablespoonful juice lemon paste orange juice crabs paste beaten egg cracker bread crumbs fry doughnuts
